key,indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
2372,131510,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2009-2011,19.7
2373,131511,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,105,Crotona -Tremont,2009-2011,25.1
2374,131511,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,105,Crotona -Tremont,2009-2011,25.1
2375,131512,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,106,High Bridge - Morrisania,2009-2011,27.6
2376,131512,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,106,High Bridge - Morrisania,2009-2011,27.6
2377,131513,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2009-2011,30.2
2378,131513,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2009-2011,30.2
2379,131514,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,201,Greenpoint,2009-2011,10
2380,131514,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,201,Greenpoint,2009-2011,10
2381,131515,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2009-2011,13.1
2382,131515,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2009-2011,13.1
2383,131516,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,16.3
2384,131516,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,16.3
2385,131517,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,204,East New York,2009-2011,13.9
2386,131517,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,204,East New York,2009-2011,13.9
2387,131518,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,205,Sunset Park,2009-2011,12.5
2388,131518,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,205,Sunset Park,2009-2011,12.5
2389,131519,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,206,Borough Park,2009-2011,11.8
2390,131519,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,206,Borough Park,2009-2011,11.8
2391,131520,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,207,East Flatbush - Flatbush,2009-2011,10.5
2392,131520,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,207,East Flatbush - Flatbush,2009-2011,10.5
2393,131521,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,208,Canarsie - Flatlands,2009-2011,12.5
2394,131521,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,208,Canarsie - Flatlands,2009-2011,12.5
2395,131522,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2009-2011,10.4
2396,131522,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2009-2011,10.4
2397,131523,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,15.4
2398,131523,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,15.4
2399,131524,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,211,Williamsburg - Bushwick,2009-2011,18.2
2400,131524,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,211,Williamsburg - Bushwick,2009-2011,18.2
2401,131525,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,301,Washington Heights,2009-2011,12.5
2402,131525,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,301,Washington Heights,2009-2011,12.5
2403,131526,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,2009-2011,18.8
2404,131526,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,2009-2011,18.8
2405,131527,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,303,East Harlem,2009-2011,29.2
2406,131527,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,303,East Harlem,2009-2011,29.2
2407,131528,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,304,Upper West Side,2009-2011,11.6
2408,131528,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,304,Upper West Side,2009-2011,11.6
2409,131529,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,305,Upper East Side,2009-2011,9.2
2410,131529,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,305,Upper East Side,2009-2011,9.2
2411,131530,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,306,Chelsea - Clinton,2009-2011,9
2412,131530,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,306,Chelsea - Clinton,2009-2011,9
2413,131531,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2009-2011,8.6
2414,131531,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2009-2011,8.6
2415,131532,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,308,Greenwich Village - SoHo,2009-2011,5.4
2416,131532,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,308,Greenwich Village - SoHo,2009-2011,5.4
2417,131533,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,309,Union Square - Lower East Side,2009-2011,15.5
2418,131533,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,309,Union Square - Lower East Side,2009-2011,15.5
2419,131534,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,310,Lower Manhattan,2009-2011,5.8
2420,131534,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,310,Lower Manhattan,2009-2011,5.8
2421,131535,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,401,Long Island City - Astoria,2009-2011,12.3
2422,131535,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,401,Long Island City - Astoria,2009-2011,12.3
2423,131536,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,402,West Queens,2009-2011,9.6
2424,131536,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,402,West Queens,2009-2011,9.6
2425,131537,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,403,Flushing - Clearview,2009-2011,11.3
2426,131537,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,403,Flushing - Clearview,2009-2011,11.3
2427,131538,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,404,Bayside - Little Neck,2009-2011,10.2
2428,131538,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,404,Bayside - Little Neck,2009-2011,10.2
2429,131539,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2009-2011,12.4
2430,131539,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2009-2011,12.4
2431,131540,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,406,Fresh Meadows,2009-2011,9.7
2432,131540,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,406,Fresh Meadows,2009-2011,9.7
2433,131541,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,407,Southwest Queens,2009-2011,10.5
2434,131541,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,407,Southwest Queens,2009-2011,10.5
2435,131542,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,408,Jamaica,2009-2011,12.7
2436,131542,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,408,Jamaica,2009-2011,12.7
2437,131543,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,409,Southeast Queens,2009-2011,10
2438,131543,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,409,Southeast Queens,2009-2011,10
2439,131544,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,410,Rockaways,2009-2011,18.8
2440,131544,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,410,Rockaways,2009-2011,18.8
2441,131545,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,501,Port Richmond,2009-2011,16.6
2442,131545,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,501,Port Richmond,2009-2011,16.6
2443,131546,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,502,Stapleton - St. George,2009-2011,17.3
2444,131546,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,502,Stapleton - St. George,2009-2011,17.3
2445,131547,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,503,Willowbrook,2009-2011,13.5
2446,131547,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,503,Willowbrook,2009-2011,13.5
2447,131548,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,504,South Beach - Tottenville,2009-2011,11.7
2448,131548,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,504,South Beach - Tottenville,2009-2011,11.7
2449,151666,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,1,Bronx,2005,50.6
2450,151667,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,2,Brooklyn,2005,26.3
2451,151668,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,3,Manhattan,2005,24.9
2452,151669,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,4,Queens,2005,24.4
2453,151670,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,5,Staten Island,2005,10.4
2454,154560,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,101,Battery Park City, Tribeca,2005
2455,154561,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,102,Greenwich Village, SOHO,2005
2456,154562,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,103,Lower East Side, Chinatown,2005
2457,154563,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,104,Chelsea, Clinton,2005
2458,154564,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,105,Midtown Business District,2005,52.6
2459,154565,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,106,Stuyvesant Town, Turtle Bay,2005
2460,154566,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,107,West Side, Upper West Side,2005
2461,154567,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,108,Upper East Side,2005,64
2462,154568,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,109,Manhattanville, Hamilton Heights,2005
2463,154569,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,110,Central Harlem,2005,31.4
2464,154570,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,111,East Harlem,2005,59.3
2465,154571,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,112,Washington Heights, Inwood,2005
2466,154572,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,201,Melrose, Mott Haven, Port Morris
2467,154573,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,202,Hunts Point, Longwood,2005
2468,154574,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,203,Morrisania, Crotona Park East,2005
2469,154575,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,204,Highbridge, Concourse Village,2005
2470,154576,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,205,University Hts., Fordham, Mt. Hope
2471,154577,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,206,East Tremont, Belmont,2005
2472,154578,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,207,Bedford Park, Norwood, Fordham
2473,154579,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,208,Riverdale, Kingsbridge, Marble Hill
2474,154580,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,209,Soundview, Parkchester,2005
2475,154581,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,210,Throgs Nk.,Co-op City, Pelham Bay
2476,154582,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,211,Pelham Parkway, Morris Park, Laconia
2477,154583,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,212,Wakefield, Williamsbridge,2005
2478,154584,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,301,Williamsburg, Greenpoint,2005
2479,154585,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,302,Brooklyn Heights, Fort Greene,2005
2480,154586,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,303,Bedford Stuyvesant,2005,26
2481,154587,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,304,Bushwick,2005,13.9
2482,154588,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,305,East New York, Starrett City,2005
2483,154589,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,306,Park Slope, Carroll Gardens,2005
2484,154590,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,307,Sunset Park, Windsor Terrace,2005
2485,154591,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,308,Crown Heights North,2005,26.4
2486,154592,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,309,Crown Heights South, Wingate,2005
2487,154593,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,310,Bay Ridge, Dyker Heights,2005
2488,154594,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,311,Bensonhurst, Bath Beach,2005
2489,154595,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,312,Borough Park, Ocean Parkway,2005
2490,154596,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,313,Coney Island, Brighton Beach,2005
2491,154597,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,314,Flatbush, Midwood,2005
2492,154598,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,315,Sheepshead Bay, Gerritsen Beach,2005
2493,154599,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,316,Brownsville, Ocean Hill,2005
2494,154600,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,317,East Flatbush, Rugby, Farragut
2495,154601,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,318,Canarsie, Flatlands,2005
2496,154602,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,401,Astoria, Long Island City,2005
2497,154603,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,402,Sunnyside, Woodside,2005
2498,154604,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,403,Jackson Heights, North Corona,2005
2499,154605,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,404,Elmhurst, South Corona,2005
2500,154606,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,405,Ridgewood, Glendale, Maspeth
2501,154607,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,406,Forest Hills, Rego Park,2005
2502,154608,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,407,Flushing Bay Terrace,2005,20.9
2503,154609,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,408,Fresh Meadows, Briarwood,2005
2504,154610,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,409,Woodhaven, Richmond Hill,2005
2505,154611,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,410,Ozone Park, Howard Beach,2005
2506,154612,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,411,Bayside, Douglastown, Little Neck
2507,154613,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,412,Jamaica, St. Albans, Hollis
2508,154614,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,413,Queens Village, Rosedale,2005
2509,154615,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,414,The Rockaways, Broad Channel,2005
2510,154616,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,501,Stapleton, Port Richmond,2005
2511,154617,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,502,New Springville, South Beach,2005
2512,154618,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,503,Tottenville, Woodrow, Great Kills
2513,151665,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Citywide,1,New York City,2005,24
2514,151623,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,101,Kingsbridge - Riverdale,2005,24.6
2515,151624,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,102,Northeast Bronx,2005,16.7
2516,151625,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,103,Fordham - Bronx Pk,2005,23.8
2517,151626,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,104,Pelham - Throgs Neck,2005,22.8
2518,151627,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,105,Crotona -Tremont,2005,39.6
2519,151628,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,106,High Bridge - Morrisania,2005,36.1
2520,151629,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,107,Hunts Point - Mott Haven,2005,21.3
2521,151630,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,201,Greenpoint,2005,30.2
2522,151631,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,202,Downtown - Heights - Slope,2005,41.7
2523,151632,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,33.8
2524,151633,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,204,East New York,2005,20.1
2525,151634,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,205,Sunset Park,2005,30.7
2526,151635,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,206,Borough Park,2005,21.6
2527,151636,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,207,East Flatbush - Flatbush,2005,26.3
2528,151637,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,208,Canarsie - Flatlands,2005,16
2529,151638,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,209,Bensonhurst - Bay Ridge,2005,23.1
2530,151639,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,210,Coney Island - Sheepshead Bay,2005,15.9
2531,151640,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,211,Williamsburg - Bushwick,2005,15.5
2532,151641,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,301,Washington Heights,2005,44.4
2533,151642,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,302,Central Harlem - Morningside Heights,2005,36.9
2534,151643,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,303,East Harlem,2005,53.1
2535,151644,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,304,Upper West Side,2005,49.5
2536,151645,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,305,Upper East Side,2005,54.7
2537,151646,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,306,Chelsea - Clinton,2005,46.1
2538,151647,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,307,Gramercy Park - Murray Hill,2005,78.6
2539,151648,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,308,Greenwich Village - SoHo,2005,47.5
2540,151649,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,309,Union Square - Lower East Side,2005,52.9
2541,151650,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,310,Lower Manhattan,2005,39.8
2542,151651,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,401,Long Island City - Astoria,2005,18.6
2543,151652,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,402,West Queens,2005,40.8
2544,151653,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,403,Flushing - Clearview,2005,19.6
2545,151654,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,404,Bayside - Little Neck,2005,33.8
2546,151655,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,405,Ridgewood - Forest Hills,2005,26.3
2547,151656,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,406,Fresh Meadows,2005,34.3
2548,151657,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,407,Southwest Queens,2005,21.9
2549,151658,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,408,Jamaica,2005,19.4
2550,151659,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,409,Southeast Queens,2005,26.4
2551,151660,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,410,Rockaways,2005,4.9
2552,151661,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,501,Port Richmond,2005,7.7
2553,151662,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,502,Stapleton - St. George,2005,13.9
2554,151663,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,503,Willowbrook,2005,13.1
2555,151664,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,504,South Beach - Tottenville,2005,6.2
